author;day;month;full_text;favorite_count;quote_count;reply_count;retweet_count;reply;photo;video;pm;retuit;type;score_tweet;alcance
HDS;20;3;Una medida de esta naturaleza beneficia no solo a cuatro millones de transportistas, sino a todos los peruanos, con un precio justo de combustible.;675;1;5;50;1;;;;;Negative;-3;731
HDS;13;3;"Las clases populares del Perú, tienen un capital potencial que hasta ahora no se aprovecha. En mi gobierno accederán a créditos baratos y formar capital.
#HernandoPresidente https://t.co/RXgVHhPzMw";1235;25;74;277;0;;;;;Negative;-1;1611
HDS;8;3;"“Rafael López Aliaga debería retirarse de las elecciones”
""""No nos pidan una unión con una persona que va a representar un pequeño sector en una segunda vuelta una minoría"""",";1715;181;636;257;0;;;;;Negative;-1;2789
HDS;7;3;"Sugiero la lectura de mi entrevista en Perú 21. Reitero que no hay alianza con Rafael López Aliaga. Insisto en que el populismo de Jonhy Lescano ya le está pasando factura al país.
https://t.co/U3SISL0UrP";1213;18;98;237;0;;;;;Negative;-1;1566
HDS;5;3;Estoy en estos momentos en el JNE, defendiendo el DERECHO A ELEGIR Y SER ELEGIDO!!! No al Veto y SI al VOTO!!!;8955;196;915;1628;0;;;;;Negative;-1;11694
HDS;3;3;"""""Los pobres no están mas islados, se encuentran aquí tocando las puertas, demandan que se les atienda, ellos son el motor de la economía"""". 

#deSotoSabe #deSotoPresidente #AvanzaPaís 🚈 🚈 🚈 https://t.co/Tzm7AySksh";642;6;22;142;0;;;;;Negative;-1;812
HDS;26;2;"""""No tendría problema con hacer alianza con ningún otro candidato...""""

- Hernando de Soto 

#deSotoPresidente 🚈 #DeSotoSabe #GobiernodeGuerra https://t.co/fmixooPx95";542;8;67;88;0;;;;;Negative;-5;705
HDS;26;2;"Con los inmigrantes no tenemos la obligación de llevarnos la pobreza de sus países, eso es responsabilidad de sus gobiernos y si no les gusta su gobierno que los cambien ellos, no lo haremos nosotros.
- Hernando de Soto

 #DeSotoSabe #DeSotoPresidente 🚝 https://t.co/hhp3GlQ58L";1250;246;232;243;0;;;;;Negative;-4;1971
HDS;24;2;"“El Perú es el único país en los últimos 30 años que derrotó al terrorismo, y se hizo, en gran parte, por los esfuerzos de los generales que me acompañan hoy y sus equipos. No habrá ninguna cabida al terrorismo”. - @HDeSotoPeru 

#DeSotoSabe #DeSotoPresidente 🚈 https://t.co/YJhCW6ZkUm";665;13;29;156;0;;;;;Negative;-1;863
HDS;24;2;"""""Las soluciones deben ser escuchadas de abajo hacia arriba, en el Gobierno de Vizcarra no hubo referéndum"""". - @HDeSotoPeru 

#HernandoPresidente #DeSotoSabe 🚄 #SéCómoHacerlo https://t.co/jFNhx3NYus";471;8;14;119;0;;;;;Neutral;0;612
HDS;20;2;"""""El Presidente debe demostrar que no es títere de Vizcarra"""".
- Hernando de Soto

Lea la nota aquí: https://t.co/mfy0Pt6pHb https://t.co/7VHk05xjPA";636;15;54;189;0;;;;;Negative;-1;894
HDS;18;2;"¡Conmigo ya no habrán sorpresas! Las MYPES tendrán por adelantado todo lo que necesitan para acceder a este gran mercado.

Sígueme en @HDeSotoPeru 

#HernandoPresidente #AvanzaPaís https://t.co/NMasDoVcpk";244;2;10;64;0;;;;;Negative;-1;320
HDS;18;2;"Las clases populares tienen un capital potencial que hasta ahora no se aprovecha, durante el primer año de mi Gobierno tendrán estos instrumentos y podrán crecer.

Sígueme en @HDeSotoPeru 

#HernandoPresidente #AvanzaPaís https://t.co/9ymITt6Ptg";310;4;12;70;0;;;;;Negative;-1;396
HDS;11;2;Mañana en @ExpresoPeru, no se lo pierdan! https://t.co/hikwNvXOdo;663;46;90;139;0;;;;;Negative;-1;938
HDS;25;1;Amigos, la entrevista en @PanoramaPTV se suspende hasta el próximo domingo, a pesar de diversos intentos técnicos no se escuchaba el audio desde estudios.;1235;61;401;161;0;;;;;Negative;-1;1858
HDS;24;1;"🚨 Hoy a las 7:45 pm., tendré una entrevista en vivo en @PanoramaPTV por @PanamericanaTV. ¡No te lo pierdas! 
#HernandoPresidente https://t.co/1kAlbBNd1K";480;2;28;91;0;;;;;Negative;-1;601
HDS;15;1;Ante la presentación de la tacha contra mi candidatura a la presidencia del Perú, por supuestamente no tener títulos de estudios, he enviado al @JNE_Peru las constancias que acreditan mis títulos, las mismas que he mostrado en el programa de Beto Ortiz hoy por la noche. https://t.co/ME6zMBG6N9;2903;377;998;705;0;;;;;Negative;-1;4983
Keiko;29;4;Espero que el candidato Castillo no siga rehuyendo o poniendo excusas absurdas para correrse. Esto no es Cuba ni Venezuela aún para que él quiera poner la fecha, la cancha, todos los jugadores y ahora también los árbitros. Que el JNE ponga las reglas. No te corras, Pedro. (3/3);5875;150;695;1062;1;;;;;Negative;-4;7782
Keiko;29;4;El señor Pedro Castillo se sigue corriendo y rehuyendo al debate poniendo nuevas excusas y condiciones. Y ahora sale con que no puede el domingo en la noche para que nos vea todo el país en directo. Pero a diferencia de él, yo no me corro. (1/3);8215;299;1624;1673;0;;;;;Negative;-2;11811
Keiko;29;4;Acepto el reto de Pedro Castillo para debatir en Chota, pero yo pongo hora y fecha: ESTE DOMINGO 8 PM para que todo el país nos vea en vivo y en directo. No te corras Pedro, no te corras. https://t.co/hLht1LzDIX;16770;3778;3312;3317;0;;;;;Negative;-3;27177
Keiko;24;4;"En #Pichanaki, el principal reclamo de nuestros hermanos cafetaleros y emprendedores es que el programa Reactiva no ha llegado a quienes verdaderamente lo necesitan. 
¡Desde el primer día, haremos un cambio total con responsabilidad! https://t.co/NK1pFozGmM";2912;40;407;675;0;;;;;Negative;-1;4034
Keiko;17;4;Agradezco el gran gesto de desprendimiento y de responsabilidad con el país que acaba de dar Mario Vargas Llosa. Superando nuestras diferencias, debemos ser capaces de unirnos, para que el Perú NO caiga en manos del comunismo. https://t.co/Kj3PvEipyl;5436;254;1273;1579;0;;;;;Negative;-1;8542
Keiko;26;3;A todos los que me dicen que no se puede, yo les digo que sí se puede. Que los gobiernos de Vizcarra y Sagasti hayan sido incapaces, no significa que no podamos resolver este problema.  #PeruAbierto https://t.co/MAP355bfXC;1668;93;879;464;0;;;;;Neutral;0;3104
Keiko;24;3;El problema no es la actividad económica, por eso propongo un PERÚ ABIERTO. (VIDEO) https://t.co/LtlDC6VBri;865;29;181;257;0;;;;;Negative;-5;1332
Keiko;5;3;La democracia no existe si el pueblo no puede decidir libremente quien debe dirigir los destinos del país. Espero que las candidaturas de Rafael López Aliaga y George Forsyth sigan adelante. Hoy me reafirmo en mi pedido de una elección abierta y transparente. Que el pueblo decida;2773;122;792;600;0;;;;;Negative;-2;4287
Keiko;4;3;La forma en que el gobierno viene jugando con el tema de las vacunas es muy preocupante. No queremos mas mecidas. Señor presidente: necesitamos CANTIDADES DE VACUNAS Y FECHAS DE LLEGADA. https://t.co/v9mYBP3pns;1220;61;643;369;0;;;;;Negative;-4;2293
Keiko;25;2;@canalN_ He sido transparente desde el primer momento. Si soy elegida, no será una sorpresa para nadie.  #EntreTuits;436;22;205;99;1;;;;;Negative;-1;762
Keiko;25;2;"Para los especialistas del """"no se puede"""": Ecuador autoriza a gobiernos locales de la mano con privados a adquirir vacunas. https://t.co/Bn1hNEKimc";1159;62;319;387;0;;;;;Negative;-1;1927
Keiko;23;2;¿Estoy o no estoy? https://t.co/JAx6tRX6Ra;1527;176;844;302;0;;;;;Negative;-1;2849
Keiko;20;2;¿De verdad creen que no estuve ahí? https://t.co/YO84IsdoeP;2037;486;1344;299;0;;;;;Negative;-1;4166
Keiko;6;2;"Tenemos que separarnos físicamente para cuidarnos, pero no pienso resignarme nunca a estar lejos de ti. No voy a ponerte en riesgo como sí lo hacen otros. Prepárate para estar más cerca que nunca.  
#AtuLadoEnLaDistancia https://t.co/IP9gV9ABnN";1156;40;606;229;0;;;;;Negative;-2;2031
Keiko;22;1;No hay nada que me llene más de energía que respirar el aire del Perú profundo. Hoy estoy en la selva encontrándome con gente maravillosa, pero también encontrándome conmigo misma. Pase lo que pase, siempre debemos encontrar un momento para mirar hacia adentro. https://t.co/aCOeMVp6Ya;2030;138;1310;338;0;;;;;Negative;-1;3816
Urresti;18;4;Hasta el momento, poco o nada han hecho Castillo o K Fujimori para ganarse mi voto. Necesito que me convenzan que no buscarán quedarse más de 5 años, que terminarán con las adendas en los contratos, que tienen equipo técnico, que vacunarán a todos, que reactivarán la economía 1/2;461;13;181;39;0;;;;;Negative;-1;694
Urresti;14;4;"El 66% de la población que no votó por Keiko o Castillo tendrán  el penoso deber de escoger quién será el verdugo de la patria los próximos 5 años
Si en la primera vuelta no te importó, ahora no te queda otra que comprometerte y escoger cuidadosamente

https://t.co/ruIUaG95zE";482;8;208;38;0;;;;;Negative;-3;736
Urresti;13;4;"Necesitamos elegir en segunda vuelta al que nos convenza que puede vacunar a los peruanos hasta Diciembre, que puede generar trabajo y darnos seguridad ciudadana. No votar ideológicamente 

https://t.co/gR3FayCZix";657;14;205;50;0;;;;;Negative;-1;926
Urresti;10;4;Este domingo todos a marcar tres veces la P de Podemos Perú. No permitas que los ricos y poderosos se queden con tu plata de las AFP, ONP y FONAVI. #UrrestiPresidente https://t.co/0q4ZXt5Dsb;85;29;7;15;0;;;;;Negative;-1;136
Urresti;9;4;Este domingo todos a marcar tres veces la P de Podemos Perú. No permitas que los ricos y poderosos se queden con tu plata de las AFP, ONP y FONAVI. #UrrestiPresidente https://t.co/dLbRPWDL4i;118;52;21;30;0;;;;;Negative;-1;221
Urresti;9;4;Este domingo todos a marcar tres veces la P de Podemos Perú. No permitas que los ricos y poderosos se queden con tu plata de las AFP, ONP y FONAVI. #UrrestiPresidente https://t.co/v1HImBzzrc;131;37;12;31;0;;;;;Negative;-1;211
Urresti;9;4;"La gente en las calles lo dice... ¡URRESTI PRESIDENTE! Este domingo todos a marcar tres veces la P de Podemos Perú. No permitas que los ricos y poderosos se queden con tu plata de las AFP, ONP y FONAVI.
VIDEO COMPLETO: https://t.co/ViDPaEHD9W https://t.co/Ny0lAiT3jX";150;31;48;27;0;;;;;Negative;-1;256
Urresti;7;4;"#SomosLosÚnicos que tenemos en nuestro plan de gobierno el pago a las #deudasinternas del país, esto no es una ocurrencia ni una improvisación, esto es nuestro día a día como partido 
#TodosJuntosLoPodemosTodo #PalabraDeUrresti #UrrestiPresidente https://t.co/K8LcAcw095";90;43;16;16;0;;;;;Negative;-1;165
Urresti;7;4;"Yo sé lo que se siente no tener agua y desagüe, yo viví en una invasión en San Martin de Porres, compatriotas, se los juro, que al final de mi gobierno """"TODO EL PERÚ"""", contará con este servicio básico y tan esencial.  #PalabraDeUrresti #LoDigoLoHago #UrrestiPresidente https://t.co/2IGwdxRIcM";115;47;16;23;0;;;;;Negative;-1;201
Urresti;1;4;Érase un alcalde tan pero tan valiente que no se quitaba su chaleco antibalas ni para bañarse. 😂😂😂😂😂 https://t.co/CpHW5cQJof;207;63;75;39;0;;;;;Positive;3;384
Urresti;31;3;No me importa la opinión de los políticos ni de sus chupes. ¡Voy a proteger a las familias peruanas cueste lo que cueste! #ToqueDeQuedaContraLosCriminales https://t.co/dd10YOjGX1;124;55;40;16;0;;;;;Neutral;0;235
Urresti;31;3;Los sicarios, cogoteros, robacelulares, esos que les venden droga a nuestros niños y hoy dominan las calles, tienen los meses contados. A partir del primer día de mi gobierno: #ToqueDeQuedaContraLosCriminales. ¡No me importa si se molestan los políticos, opinólogos y troles! https://t.co/5LPYhkcuec;171;93;55;16;0;;;;;Negative;-1;335
Urresti;29;3;"@hurgamemoriaPE, ya que tu candidato morado prácticamente arrojó la toalla dame una mano. Coméntame, 🅿️.😛
@noakeikope, @LaSalitadelSin @deslengua_2 @ConvocaPe @WaykaPeru, no se queden atrás! #UrrestiPresidente https://t.co/u6E45zCr7h";77;79;19;9;1;;;;;Negative;-1;184
Urresti;26;3;Estimados delincuentes, vayan pensando a qué se dedicarán a partir del 28 de julio. Los perseguiré hasta el fin del mundo, si es posible. ¡Sus crímenes no quedarán impunes! #PalabraDeUrresti. https://t.co/z4IOIlZAbF;278;83;120;40;0;;;;;Negative;-1;521
Urresti;24;3;Sufrir nomás te queda. Si la inscripción fuera irregular el JNE no nos hubiera dejado participar. #UrrestiPresidente https://t.co/nHLNjWCuGR;39;25;9;9;0;;;;;Negative;-3;82
Urresti;24;3;Ya pues, no se pasen!! No es para tanto! 😂😂😂😂 #UrrestiPresidente #MemesPorUrresti https://t.co/mGsSS8mKTT;98;91;36;6;0;;;;;Negative;-2;231
Urresti;23;3;"No recuerdo dónde me tomaron esta foto. 😂😂😂
#MemesPorUrresti #UrrestiPresidente https://t.co/7OXrytEy8z";288;99;100;25;0;;;;;Negative;-1;512
Urresti;22;3;Cuando postulé al Congreso decías lo mismo, por eso no logré ninguna curul, admiro tu credibilidad. 😉;59;0;35;12;0;;;;;Negative;-1;106
Urresti;21;3;Si logras que vaya al debate, no se me salva!! 😎#ConUrrestiPresidente;12;0;1;1;0;;;;;Negative;-1;14
Urresti;20;3;"¡Hermoso reencuentro con nuestra gente de San Juan de Miraflores! 👏👏👏 
Con ellos celebré que el @JNE_Peru le haya dicho NO a los que se copian nuestro plan de gobierno! #UrrestiPresidenteFirme   
https://t.co/fG0X12w8Y8 https://t.co/GfzYTpj9m2";89;52;14;14;0;;;;;Negative;-1;169
Urresti;19;3;No entiendo de dónde sacan estas cosas!! #ElLocoUrresti se los agradece 😎;35;0;13;3;0;;;;;Negative;-1;51
Urresti;18;3;Es constitucional mientras el TC no diga lo contrario. Saludos. #ConUrrestiPresidente;11;0;4;1;0;;;;;Positive;1;16
Urresti;18;3;"Sra. @ClaraEOspinaG, le agradeceré que NO distorsionen mis declaraciones. Dije: """"Vamos a pagar S/1200 de bono a aquellos policías que cumplen 30 años y que son totalmente jóvenes, PARA QUE NO SE VAYAN DE BAJA"""". Su titular desinforma. Confío en que corregirán. Saludos.";20;0;2;4;0;;;;;Neutral;0;26
Urresti;16;3;¡Esta noche se paraliza el mundo! Frente a frente el capitán Arturo y el soldado Beto. ¡No se lo pierdan! #UrrestiVsBeto Hazme barra @hurgamemoriaPE !! https://t.co/GF405cG0Ob;261;120;137;24;0;;;;;Negative;-1;542
Urresti;15;3;"Dicen que hasta en mi imagen de niño se me nota el botox. No se pasen psss!! 😂😂😂😂😂
#MemesPorUrresti https://t.co/V4dm7Qa6uR";278;84;60;45;0;;;;;Negative;-1;467
Urresti;15;3;A menos de un mes de las elecciones 30% de peruanos encuestados no sabe aún por quién votar. Esta noche estoy seguro que muchos, muchísimos de ellos optarán por Podemos Perú. #UrrestiPresidente https://t.co/SUCoMQC7ok;185;89;98;25;0;;;;;Positive;2;397
Urresti;14;3;Hay gente que se araña porque soy demasiado directo con esos malditos que anualmente se tiran 7 mil millones de dólares por corrupción. Piña, P. ¡Cuando llegue a ser presidente voy a ser peor!! ¿Sí o no, @hurgamemoriaPE? 😉  #UrrestiPresidenteFirme. https://t.co/osC6o8Fzmh;171;68;77;26;0;;;;;Negative;-5;342
Urresti;12;3;Yo no gobernaré sentado en Palacio como un sonsonazo. ¡Volveremos a caminar por esas calles para darte la seguridad que tanto estás reclamando! #TodosJuntosLoPodemosTodo #UrrestiPresidenteFirme https://t.co/LyGSJafMZ0;139;78;67;28;0;;;;;Negative;-1;312
Urresti;12;3;¿No te gusta cuando chocamos con los bancos?;32;0;14;1;0;;;;;Negative;-1;47
Urresti;11;3;"Resumen de la campaña electoral. ¡Eso pasa cuando no hacen la tarea!!! 😀
#UrrestiPresidenteFirme https://t.co/YiQbrrnYUL";137;73;44;23;0;;;;;Negative;-1;277
Urresti;11;3;"¡Si sobrevivo a esta entrevista gano en primera vuelta! 😀
No se pierdan la transmisión a través de mis redes sociales. #UrrestiPresidenteFirme https://t.co/gX4k3m0XpW";128;58;52;21;0;;;;;Negative;-1;259
Urresti;10;3;"Lo que viste y no viste del debate presidencial. Se los cuento esta noche.😀.
#UrrestiPresidenteFirme. @canalN_ @MavilaHuertasC https://t.co/MT9aO7tZRO";90;66;19;15;0;;;;;Negative;-1;190
Urresti;9;3;Ni bien asuma como Presidente de la República haré que las fuerzas policiales le pongan fin a la impunidad y matonería de esta clase de delincuentes. Nuestras familias merecen vivir seguras. Les prometo que estos miserables no volverán sentirse intocables en las calles. https://t.co/GVfxynnZ4D;252;51;92;51;0;;;;;Negative;-1;446
Urresti;8;3;¡Huyan, corruptos y delincuentes! Huyan mientras puedan. Chocaron con mi Perú y eso no se los voy a perdonar. #UrrestiPresidente https://t.co/2rdLUGR4qg;135;96;61;40;0;;;;;Neutral;0;332
Urresti;8;3;Mañana, no te lo pierdas. #UrrestiPresidente https://t.co/oS44ZtMEdq;34;1;9;8;0;;;;;Negative;-1;52
Urresti;7;3;"COMPROBADO. Todos los candidatos tienen algo que ocultar atrás. ¡YO NO!😂😂😂
#MemesPorUrresti https://t.co/EKRXMML9K7";114;62;52;16;0;;;;;Negative;-1;244
Urresti;6;3;Un día en Huaycán. Los pensamientos cavernarios contra las mujeres no pasarán. #PalabraDeUrresti. https://t.co/h8GN7KVAS3;94;110;15;26;0;;;;;Negative;-1;245
Urresti;5;3;Se los dije: el 11 de abril no vas a elegir entre izquierda, derecha, centro, ultraderecha, ultraizquierda y bla bla bla. Ese día o estás con los fujitopos o estás con nosotros. ¡NO HAY MÁS! ¡Miren quiénes se empiezan a juntar! ¡Vamos a derrotarlos! #TodosJuntosLoPodemosTodo https://t.co/YouOENXJuJ;322;74;336;62;0;;;;;Negative;-2;794
Urresti;3;3;"¡Lescano y su plagio de nuestro plan de gobierno no se salva de los memes! 😂😂😂😂
#UrrestiPresidente https://t.co/4XmkD0tWWR";140;65;84;25;0;;;;;Negative;-1;314
Urresti;3;3;*Corrijo nombre de la reportera. Es Maricé Vegas y no Lourdes Túpac Yupanqui.;45;0;4;27;0;;;;;Negative;-1;76
Urresti;2;3;#MemesPorUrresti. De los mismos creadores de Mi papá no fue dictador, llega... https://t.co/vL9F3ZXXHJ;227;83;42;56;0;;;;;Negative;-1;408
Urresti;1;3;Fujimori no era dictador. Era #RecontraDiktador! https://t.co/8sHUA0Ghxr;168;70;53;37;0;;;;;Negative;-1;328
Urresti;28;2;Sin memes no hay paraíso. Se pasaron con esto!!! 😂😂 #MemesPorUrresti https://t.co/J3wuz52qa3;158;77;48;21;0;;;;;Positive;2;304
