created_at;favorite_count;full_text;quote_count;reply_count;retweet_count;author;day;month;reply_dummy
Sun Feb 28 19:40:21 +0000 2021;1552;https://t.co/zT6RkO3QkL;22;121;616;RLA;28;2;0
Sun Feb 28 13:50:35 +0000 2021;2254;"¡Con fe y entusiasmo! ¡Seguimos avanzando hasta la victoria! 

Juntos lograremos la gran renovación política de nuestro Perú. 

¡Somos #RenovaciónPopular!

Fuente de imagen: encuesta ⁦@IEPeruanos⁩ publicada hoy en ⁦@larepublica_pe⁩ . https://t.co/n5cr8LnSlg";60;378;536;RLA;28;2;0
Sat Feb 27 22:36:59 +0000 2021;2567;https://t.co/ffDB5z1bcE;59;239;686;RLA;27;2;0
Sat Feb 27 08:18:40 +0000 2021;1646;Hay una dictadura que está operando - La Razón https://t.co/zvsF0WLp3D;28;168;510;RLA;27;2;0
Sat Feb 27 02:08:34 +0000 2021;1330;https://t.co/kJc5er7af2;10;59;327;RLA;27;2;0
Sat Feb 27 02:06:14 +0000 2021;388;https://t.co/tvMzeIaRSb;1;10;108;RLA;27;2;0
Fri Feb 26 22:14:47 +0000 2021;2171;Comunicado. https://t.co/hzysEcL25H;34;125;674;RLA;26;2;0
Fri Feb 26 22:13:11 +0000 2021;770;López Aliaga: “Defenderé el derecho de los peruanos de elegir al presidente que quieran” | Política | https://t.co/oRIILD1SOc https://t.co/P9492WLog1;12;29;220;RLA;26;2;0
Fri Feb 26 22:04:52 +0000 2021;693;López Aliaga acepta ser el 'El Tío Porky' y lanza divertido video con el personaje animado | VIDEO https://t.co/f5nqsTkIKB;10;43;167;RLA;26;2;0
Fri Feb 26 20:37:16 +0000 2021;3125;"Estimados amigos, les pido tranquilidad, tomaremos todas las medidas constitucionales y legales ante el JNE para revertir esta injusta exclusión. Mientras tanto, seguimos en campaña.

Agradezco a todos por sus mensajes de apoyo.

¡Seguimos avanzando! ¡Somos #RenovaciónPopular! https://t.co/PH8LVEYiyU";53;380;920;RLA;26;2;0
Fri Feb 26 18:12:12 +0000 2021;1881;https://t.co/7izIYjaeuN;63;191;676;RLA;26;2;0
Fri Feb 26 17:12:56 +0000 2021;1113;"Como hombre comprometido en defensa de la vida, pienso que el Estado no puede ser cómplice de la muerte de nadie y menos aún obligar a los médicos a que violen su juramento hipocrático.

¡Si a la vida! ¡No a la muerte!

#RenovaciónPopular
#RafaelLópezAliaga https://t.co/ForAr3KPrO";19;158;330;RLA;26;2;0
Fri Feb 26 16:36:58 +0000 2021;1059;PORKY Y SUS AMIGOS - La Abeja https://t.co/UBxA6PIbo9;8;59;253;RLA;26;2;0
Fri Feb 26 13:19:19 +0000 2021;1047;https://t.co/2kSiUreJnW;31;140;374;RLA;26;2;0
Fri Feb 26 06:12:15 +0000 2021;1184;https://t.co/vB9CpcQNrq;17;105;353;RLA;26;2;0
Fri Feb 26 02:40:47 +0000 2021;1678;https://t.co/OkM0jRVZmJ;42;170;321;RLA;26;2;0
Thu Feb 25 20:51:51 +0000 2021;829;"Estimados amigos, los invito a ver mi entrevista con Beto Ortiz hoy a las 9:00 pm

Será transmitida por mis redes sociales.

#Elecciones2021
#RenovaciónPopular
#RafaelLópezAliaga https://t.co/ZgkWFwsfY4";20;86;237;RLA;25;2;0
Thu Feb 25 20:09:50 +0000 2021;246;https://t.co/VpQQp9kAMT;1;27;56;RLA;25;2;0
Thu Feb 25 20:08:26 +0000 2021;637;"Agradezco la bienvenida que he recibido por mi llegada a la provincia de Trujillo. ¡La #OlaCeleste sigue creciendo! ¡Somos #RenovaciónPopular!
#Elecciones2021
#RafaelLópezAliaga https://t.co/01BE91yFOy";13;49;169;RLA;25;2;0
Thu Feb 25 18:53:37 +0000 2021;2419;"¡Muchas gracias por su apoyo! Seguimos creciendo y avanzando.

¡Somos #RenovaciónPopular!

#Elecciones2021
#RafaelLópezAliaga
#SiSePuede
#OlaCeleste https://t.co/dBe7VZ5KiA";25;193;436;RLA;25;2;0
Thu Feb 25 18:35:31 +0000 2021;1118;"Estimados amigos, hace unos días se difundió una foto cuyo objetivo era manchar mi imagen distorsionando la realidad, el periodista Beto Ortiz explica lo que en verdad pasó.

No nos dejemos manipular por noticias falsas.

 #Elecciones2021
#RenovaciónPopular
#RafaelLópezAliaga https://t.co/EBtlQfA9Rf";14;134;306;RLA;25;2;0
Thu Feb 25 16:00:26 +0000 2021;1893;"Agradezco la bienvenida que he recibido por mi llegada a la provincia de Trujillo. ¡La #OlaCeleste sigue creciendo! ¡Somos #RenovaciónPopular!
#Elecciones2021
#RafaelLópezAliaga https://t.co/jpuAs0WZf0";24;194;456;RLA;25;2;0
Thu Feb 25 06:38:32 +0000 2021;411;https://t.co/jx1gkYzz8X;3;32;138;RLA;25;2;0
Thu Feb 25 06:16:29 +0000 2021;296;https://t.co/DFgu0et8k3;2;41;89;RLA;25;2;0
Thu Feb 25 05:47:11 +0000 2021;1806;https://t.co/vXkOlStWPq;71;444;415;RLA;25;2;0
Thu Feb 25 05:35:04 +0000 2021;287;https://t.co/g8slbj9LkW;9;19;110;RLA;25;2;0
Thu Feb 25 05:30:04 +0000 2021;545;https://t.co/A0JLhOlVg9;26;96;150;RLA;25;2;0
Thu Feb 25 05:29:09 +0000 2021;579;https://t.co/e49sNYF1Hu;20;52;188;RLA;25;2;0
Thu Feb 25 02:06:00 +0000 2021;949;https://t.co/F06oDB2grL;8;51;215;RLA;25;2;0
Thu Feb 25 00:47:58 +0000 2021;382;https://t.co/h3wEidk1C2;7;24;112;RLA;25;2;0
Thu Feb 25 00:43:17 +0000 2021;574;https://t.co/ndZc9FrwjH;12;43;165;RLA;25;2;0
Wed Feb 24 22:22:07 +0000 2021;743;https://t.co/9OVPCDqLJC;11;74;216;RLA;24;2;0
Wed Feb 24 21:12:11 +0000 2021;114;@kurtnolte https://t.co/v7Ers8uobh;2;32;16;RLA;24;2;1
Wed Feb 24 21:05:51 +0000 2021;146;"@mariopinedo2 @cenvall @gildatrkovic @willaxtv En mi caso he denunciado a Vizcarra hace mucho tiempo por GOLPISTA, y por DELINCUENTE, asociado a ODEBRECHT y Graña&amp;Montero..!";2;8;44;RLA;24;2;1
Wed Feb 24 20:06:42 +0000 2021;1828;GUZMÁN ES LA CIENCIA? CÓMPLICE DE SAGASTI Y VIZCARRA..! LAS AFP’s y COMPAÑÍAS DE SEGUROS SABEN COMPRAR CON ORDEN Y CIENCIA LA MEJORES VACUNAS Y MÁS BARATAS..! SOLAMENTE COMPRAR A CHINA SINOPHARM ES UNA PÉSIMA ESTRATEGIA..! YA SE VACUNÓ ESTE CABALLERO? RECIBIÓ ALGO DE ODEBRECHT?;107;782;595;RLA;24;2;0
Wed Feb 24 18:14:41 +0000 2021;1394;"Estimados amigos, seguimos avanzando en esta campaña presidencial. Si desean imprimir banner y volantes de la campaña comparto con ustedes los diseños a imprimir en el link adjunto.

¡Juntos podemos lograrlo! ¡Sí se puede!
 https://t.co/cQj4nFOSrP

#Elecciones2021
#OlaCeleste https://t.co/2bzRYPAxih";11;140;372;RLA;24;2;0
Wed Feb 24 17:12:31 +0000 2021;528;"Estimados amigos, los invito a leer el artículo que escribí en RPP en este link:

https://t.co/40Bt185S8L

#SeguimosAvanzando #RenovaciónPopular #RafaelLópezAliaga #SiSePuede";2;48;140;RLA;24;2;0
Wed Feb 24 15:59:41 +0000 2021;879;"En un gobierno de #RenovaciónPopular, potenciaremos las postas médicas para brindar atención inmediata a las personas enfermas en estos tiempos difíciles. Estas postas contarán con oxígeno y medicamentos para todos.

#Elecciones2021
#SeguimosAvanzando
#RafaelLópezAliaga https://t.co/kuj8IL6JRj";7;107;242;RLA;24;2;0
Wed Feb 24 13:36:51 +0000 2021;596;https://t.co/2FuW7bM4jA;5;92;163;RLA;24;2;0
Wed Feb 24 05:37:22 +0000 2021;716;https://t.co/T0Kou4wTYC;10;75;239;RLA;24;2;0
Wed Feb 24 01:58:48 +0000 2021;1368;https://t.co/vGPOlDSkjy;13;81;344;RLA;24;2;0
Wed Feb 24 01:49:04 +0000 2021;897;López Aliaga: “Vizcarra y Sagasti nos están privando de vacunas” | Política | https://t.co/oRIILD1SOc https://t.co/vwEnYmMeof;4;49;306;RLA;24;2;0
Tue Feb 23 22:42:51 +0000 2021;1192;https://t.co/PxqBet9lDL;38;87;508;RLA;23;2;0
Tue Feb 23 22:19:55 +0000 2021;1571;López Aliaga tiene 30% de intención de votos en encuesta realizada por youtuber Hugox Chugox a sus seguidores https://t.co/0exPiLcOYX;16;151;371;RLA;23;2;0
Tue Feb 23 15:00:01 +0000 2021;624;"No importa el país donde estés, te invito a formar parte de #RenovaciónPopular y así lograr un mejor Perú para nuestros hijos.➡️ Si te encuentras en el extranjero, únete al grupo oficial de #PeruanosEnElExterior ingresando aquí: https://t.co/vWEOM4TkLg . 

 #RafaelPresidente2021 https://t.co/CslIWVcJZP";4;86;178;RLA;23;2;0
Tue Feb 23 14:35:23 +0000 2021;2646;https://t.co/rNLFqk77zd;105;244;637;RLA;23;2;0
Tue Feb 23 14:19:44 +0000 2021;1806;https://t.co/GbeAsrqlxO;27;99;605;RLA;23;2;0
Tue Feb 23 12:27:32 +0000 2021;286;El monopolio estatal de la vacunación - Diario Expreso  https://t.co/9jhRfwc5QM;6;32;99;RLA;23;2;0
Tue Feb 23 12:16:25 +0000 2021;1207;https://t.co/hMtrXfz6Dy;11;76;324;RLA;23;2;0
Tue Feb 23 01:11:18 +0000 2021;830;#RafaelLopezAliaga​ | Entrevista con @MilagrosLeivaGr  por @willaxtv https://t.co/PClKVtShfJ;8;64;205;RLA;23;2;0
Mon Feb 22 23:54:58 +0000 2021;1449;https://t.co/wDQgNltlbR;68;147;556;RLA;22;2;0
Mon Feb 22 22:20:17 +0000 2021;1247;"Estimados amigos, estamos cerca a las elecciones presidenciales, es un momento muy importante que decidirá el futuro del país por los próximos 5 años. 

El pueblo peruano debe estar informado antes de emitir su voto este 11 de abril.

#RenovaciónPopular
#RafaelLópezAliaga https://t.co/6scI8v4mz2";20;176;391;RLA;22;2;0
Mon Feb 22 21:35:14 +0000 2021;1154;"Estimados amigos, hoy estaré en el programa de @MilagrosLeivaG  a las 8 pm por @willaxtv 

#Elecciones2021
#SeguimosAvanzando
#RenovaciónPopular
#RafaelLópezAliaga https://t.co/LzO5PUaPOi";10;110;279;RLA;22;2;0
Mon Feb 22 16:03:57 +0000 2021;3313;Christian Meier demuestra su apoyo a López Aliaga: “La Ola celeste ya es Sunami...!” https://t.co/7dBcR7YJbm;34;227;770;RLA;22;2;0
Mon Feb 22 14:58:37 +0000 2021;865;"En un gobierno de #RenovaciónPopular llevaremos a cabo un programa de voluntariado para jóvenes solidarios, quienes brindarán su ayuda y apoyo para las personas más necesitadas de nuestro país.

#Elecciones2021
#SeguimosAvanzando
#RafaelLópezAliaga
#OlaCeleste
#RafaelPresidente https://t.co/GYfGWdkkDj";11;95;243;RLA;22;2;0
Mon Feb 22 13:39:16 +0000 2021;1409;López Aliaga repunta en intención de voto - La Razón https://t.co/LtLeo800Wp;12;124;372;RLA;22;2;0
Mon Feb 22 04:49:57 +0000 2021;1457;https://t.co/WIjmw8V79t;7;133;414;RLA;22;2;0
Sun Feb 21 22:55:42 +0000 2021;1051;https://t.co/F2l6Kb3zZH;6;97;291;RLA;21;2;0
Sun Feb 21 18:48:23 +0000 2021;516;ENCUESTA PRESIDENCIAL - Versus | Cusco Reporta | FAVOR VOTAR https://t.co/UaIL0n6rIy;5;131;131;RLA;21;2;0
Sun Feb 21 18:18:33 +0000 2021;1560;"Estimados amigos, les agradezco su total apoyo en estos momentos. Juntos saldremos de esta.

¡Somos #RenovaciónPopular!
#RafaelLopezAliaga #RenovacionPopular #OlaCeleste https://t.co/6tBBbEcr1j";26;139;411;RLA;21;2;0
Sun Feb 21 17:07:19 +0000 2021;897;López Aliaga sobre acusaciones del JEE: “Juntos saldremos de esta” | Política | https://t.co/oRIILD1SOc https://t.co/RKNOa4nKwW;1;72;239;RLA;21;2;0
Sun Feb 21 13:42:26 +0000 2021;341;https://t.co/CLD154jsry;2;13;105;RLA;21;2;0
Sun Feb 21 13:37:16 +0000 2021;2250;@Peru_CIT LA OLA CELESTE YA ES SUNAMI...!;17;143;421;RLA;21;2;1
Sun Feb 21 05:04:50 +0000 2021;2108;https://t.co/XuFXhJ3VRD;28;80;518;RLA;21;2;0
Sun Feb 21 05:03:34 +0000 2021;1460;https://t.co/WpVcDV1YEr;25;107;367;RLA;21;2;0
Sun Feb 21 03:49:25 +0000 2021;4204;LA OLA CELESTE YA ES SUNAMI...! https://t.co/dIIhGQY5HC;97;633;1004;RLA;21;2;0
Sun Feb 21 03:35:30 +0000 2021;1701;"Estimados amigos, les agradezco su total apoyo en estos momentos. Juntos saldremos de esta.

¡Somos #RenovaciónPopular!
#RafaelLopezAliaga #RenovacionPopular #OlaCeleste https://t.co/stVjsjiJbd";23;130;507;RLA;21;2;0
Sun Feb 21 03:28:18 +0000 2021;1052;Estimados amigos, comunico con ustedes que está circulando una solicitud que no ha sido realizada ni por mí, ni por el Partido Renovación Popular. No nos dejemos engañar.   #RafaelLopezAliaga #RenovaciónPopular https://t.co/9mKapzi4bO;16;69;435;RLA;21;2;0
Sun Feb 21 01:01:34 +0000 2021;1045;LA MAFIA QUIERE EXCLUIR A LÓPEZ ALIAGA - La Abeja https://t.co/01thhJzur4;8;55;336;RLA;21;2;0
Sun Feb 21 00:59:29 +0000 2021;1017;https://t.co/DXkrPZBt6I;6;65;309;RLA;21;2;0
Sat Feb 20 22:56:12 +0000 2021;2907;https://t.co/wElqlZfW8B;63;208;872;RLA;20;2;0
Sat Feb 20 05:08:16 +0000 2021;733;JEE inicia proceso sancionador contra candidato Rafael López Aliaga - La Razón https://t.co/yg6lyf7JBP;32;159;257;RLA;20;2;0
Sat Feb 20 04:59:32 +0000 2021;3499;Comunicado. https://t.co/HrHvSwaiz9;136;354;1177;RLA;20;2;0
Sat Feb 20 04:39:39 +0000 2021;1170;https://t.co/qxeLfFr8sP;15;93;365;RLA;20;2;0
Fri Feb 19 23:08:20 +0000 2021;1014;"Llaqtamasiykuna rimaykamullaykichik, Renovación Popular partido kaqwanmi rikchkan umanman Rafael Lopez Aliaga, Perú suyu kamachiq chayaspaqa kay llamkaykunatas ruwanqa.

1. Qarqunqa Odebrecht empresata
2. Cuarentena manaña kanqañachu
3. Venezuela suwa runakunata qarqunqa https://t.co/yNVfLc4Ws9";11;76;301;RLA;19;2;0
Fri Feb 19 17:46:36 +0000 2021;1571;"Estimados amigos agradezco la calurosa bienvenida de nuestros hermanos de la región San Martin.

¡La caravana de la esperanza sigue creciendo cada vez más! ¡Ganamos en primera ola!

#RafaelLopezAliaga #RenovaciónPopular #RafaelPresidente https://t.co/1D5Jl6yhIM";26;124;391;RLA;19;2;0
Fri Feb 19 16:51:30 +0000 2021;681;https://t.co/b49OpKa7q6;37;97;245;RLA;19;2;0
Fri Feb 19 12:35:57 +0000 2021;543;ENCUESTA PRESIDENCIAL - Versus | Cusco Reporta. Favor votar. https://t.co/UaIL0mOQR0;9;163;160;RLA;19;2;0
Fri Feb 19 12:29:19 +0000 2021;140;Daniel Abugattás advierte que Jorge Paredes Terry podría estar con grupos radicales | Panamericana TV https://t.co/ZV1G6DS3gq;0;5;40;RLA;19;2;0
Fri Feb 19 03:33:22 +0000 2021;623;López Aliaga: “Seremos implacables en la lucha contra los malos empresarios” | Política | https://t.co/oRIILCKhpC https://t.co/MXOckSIYk5;3;26;164;RLA;19;2;0
Fri Feb 19 03:18:36 +0000 2021;908;https://t.co/8nZnguhok4;6;48;293;RLA;19;2;0
Thu Feb 18 23:04:38 +0000 2021;536;#RafaelLopezAliaga​ | Entrevista en @ADEX_PERU https://t.co/DPsnKFt1K5;7;37;163;RLA;18;2;0
Thu Feb 18 21:51:56 +0000 2021;500;"Estimados amigos, el día de hoy a las 6:00 p.m. estaré en una ponencia virtual en @ADEX_PERU .

Los invito a ver la transmisión en mis redes sociales.

#Elecciones2021
#SeguimosAvanzando
#RenovaciónPopular
#RafaelLópezAliaga https://t.co/4u38oxRdA3";4;74;133;RLA;18;2;0
Thu Feb 18 20:37:28 +0000 2021;1527;DIOS YA LO TIENE EN SU GLORIA..! GRACIAS POR TODO QUERIDO FABIÁN...! DISFRUTA DE PAZ Y ALEGRÍA PARA SIEMPRE QUERIDO HERMANO..! https://t.co/k9tULyTo0e;11;206;159;RLA;18;2;0
Thu Feb 18 18:17:24 +0000 2021;1653;Estimados amigos, pienso que los que tenemos la intención de aspirar al cargo más importante de nuestro Perú, que es la Presidencia de la República, tenemos la obligación de ser honestos y transparentes con ustedes. Los invito a conocer un poco más de su humilde servidor. https://t.co/0i58JzNWkr;32;125;537;RLA;18;2;0
Thu Feb 18 17:43:51 +0000 2021;43;@panchoperunacio Totalmente de acuerdo...!! Usar mascarilla, tomar Ivermectina, con receta médica, y SEGUIR TRABAJANDO... o te mueres de Covid o peor, te mueres de HAMBRE..!!;0;4;11;RLA;18;2;1
Thu Feb 18 17:43:31 +0000 2021;759;Totalmente de acuerdo...!! Usar mascarilla, tomar Ivermectina, con receta médica, y SEGUIR TRABAJANDO... o te mueres de Covid o peor, te mueres de HAMBRE..!!;9;63;229;RLA;18;2;0
Thu Feb 18 17:34:53 +0000 2021;2274;https://t.co/f3EPmE8nxQ;36;161;615;RLA;18;2;0
Thu Feb 18 16:50:40 +0000 2021;1377;Miserable...! https://t.co/SriVvZZUtp;50;157;353;RLA;18;2;0
Thu Feb 18 16:44:54 +0000 2021;667;Retiran textos escolares, en 2019, con contenido sexual 'inapropiado' en La Libertad. RPP miente al decir que fueron retirados en 2015. Fast check. https://t.co/LP3c89lKwt;15;34;251;RLA;18;2;0
Thu Feb 18 16:41:09 +0000 2021;585;Minedu retiró, en 2019, a responsables por inclusión de link con contenido sexual en libro de secundaria. RPP miente al decir que los retiró en 2015. Fast check. https://t.co/NQXdCM0Cgw;4;16;224;RLA;18;2;0
Thu Feb 18 16:33:20 +0000 2021;211;https://t.co/ZtnevfrmXO;6;13;61;RLA;18;2;0
Thu Feb 18 15:26:33 +0000 2021;1006;"En un gobierno de #RenovaciónPopular, una de las primeras acciones que tomaremos será expulsar a las  empresas extranjeras implicadas en corrupción y exigir la cadena perpetua a funcionarios que hayan cometido delitos en contra del Estado.

#SeguimosAvanzando
#RafaelLópezAliaga https://t.co/gv57H26ANr";17;68;261;RLA;18;2;0
Thu Feb 18 14:32:17 +0000 2021;868;“Hay que romper con oligopolio bancario para reducir intereses” - La Razónñ https://t.co/6eC06KFo8M;7;36;242;RLA;18;2;0
Thu Feb 18 05:10:18 +0000 2021;540;https://t.co/2rXOilZzps;4;20;135;RLA;18;2;0
Thu Feb 18 04:40:36 +0000 2021;147;@drcesardip Lo sé. En Perú es similar o peor. Gracias.;0;7;17;RLA;18;2;1
Thu Feb 18 04:37:41 +0000 2021;291;@polatija @Mineducacion Simplificar los trámites: con CERTIFICACIÓN INTERNACIONAL PRIVADA, tipo empresa SGS, con presencia en FRANCIA y PERÚ, bastará para que SUNEDU convalide, DE INMEDIATO, los títulos de peruanos en el exterior. PLAN DE GOBIERNO DE RENOVACIÓN POPULAR. Basta de burocracia INÚTIL...!;3;17;54;RLA;18;2;1
Thu Feb 18 04:35:56 +0000 2021;646;Simplificar los trámites: con CERTIFICACIÓN INTERNACIONAL PRIVADA, tipo empresa SGS, con presencia en FRANCIA y PERÚ, bastará para que SUNEDU convalide, DE INMEDIATO, los títulos de peruanos en el exterior. PLAN DE GOBIERNO DE RENOVACIÓN POPULAR. Basta de burocracia INÚTIL...!;2;27;154;RLA;18;2;0
Thu Feb 18 03:04:00 +0000 2021;545;Rafael Lopez Aliaga​ | Entrevista en UCI Noticias https://t.co/mqv2vXj7fV;1;23;155;RLA;18;2;0
Thu Feb 18 02:59:45 +0000 2021;953;¡Movilizar al sector privado para vacunar al Perú! | EL MONTONERO https://t.co/8izmKL2ZGY;9;29;295;RLA;18;2;0
Thu Feb 18 01:01:02 +0000 2021;1158;Candidato López Aliaga afirma que tragedia de Venezuela no se repetiría en Perú | El Nuevo Herald https://t.co/BJ20hWpk5f;4;15;269;RLA;18;2;0
Wed Feb 17 21:10:42 +0000 2021;324;https://t.co/6tcZ4GVxG3;3;38;90;RLA;17;2;0
Wed Feb 17 20:53:57 +0000 2021;893;https://t.co/KOGjXmP8I4;12;51;232;RLA;17;2;0
Wed Feb 17 18:09:24 +0000 2021;524;https://t.co/WYQsZMOgQb;6;10;144;RLA;17;2;0
Wed Feb 17 17:11:03 +0000 2021;1109;"Es trágico la situación que se está viviendo en nuestro país, a pesar de los escándalos por la vacunación de los funcionarios públicos, tenemos que dar una solución inmediata a está crisis sanitaria. Comparto las acciones que le referí al actual Ministro de Salud.

#Rafael2021 https://t.co/Axyii9wu1Q";28;112;354;RLA;17;2;0
Wed Feb 17 02:54:46 +0000 2021;1094;#RafaelLopezAliaga​ | Entrevista con @mlukacs https://t.co/Yo1WSOmgjs;18;76;350;RLA;17;2;0
Wed Feb 17 01:34:46 +0000 2021;820;#RafaelLopezAliaga​ | Entrevista con @MilagrosLeivaG por @willaxtv https://t.co/FAqKSOBi0V;10;64;190;RLA;17;2;0
Wed Feb 17 01:14:09 +0000 2021;3531;https://t.co/xCMlAHWS5Z;352;787;845;RLA;17;2;0
Wed Feb 17 00:09:37 +0000 2021;1253;https://t.co/BOjWDYNWl2;35;64;488;RLA;17;2;0
Tue Feb 16 21:37:04 +0000 2021;496;"Hoy a las 10 pm seré entrevistado por el politólogo y profesor @mlukacs.

Los invito a ver la entrevista que será retransmitida en vivo en todas mis redes sociales.

#SeguimosAvanzando
#RenovaciónPopular
#RafaelLópezAliaga
#SiSePuede https://t.co/z3Wa6z6Wzh";6;35;126;RLA;16;2;0
Tue Feb 16 20:59:33 +0000 2021;748;"Actualmente residen extranjeros que buscan trabajar y salir adelante, pero hay otros que cometen delitos atentando contra la vida y la tranquilidad pública de los peruanos. 

En nuestro gobierno se expulsarán de manera inmediata a los extranjeros que cometan delitos.

#Rafael2021 https://t.co/asyRchkYKX";12;67;217;RLA;16;2;0
Tue Feb 16 20:01:00 +0000 2021;1294;Candidato Yonhy Lescano debe deslindar vínculo con el terrorista Abimael Guzmán - La Razón https://t.co/aCpc9Gc0lG;20;147;464;RLA;16;2;0
Tue Feb 16 18:08:39 +0000 2021;652;https://t.co/Mfackb24mX;16;37;205;RLA;16;2;0
Tue Feb 16 17:40:00 +0000 2021;563;"¿Estás a favor de que Vizcarra y Mazzetti se hayan vacunado antes que el resto de peruanos?

#RenovaciónPopular
#RafaelLópezAliaga
#487Traidores https://t.co/A3Q6P88plC";19;315;130;RLA;16;2;0
Tue Feb 16 17:21:20 +0000 2021;763;"Comunicado.

#RenovaciónPopular
#RafaelLópezAliaga
#487Traidores https://t.co/5TUEN2zGWQ";9;52;231;RLA;16;2;0
Tue Feb 16 14:59:13 +0000 2021;380;Arequipa: Hernando De Soto recibe insulto de su propio candidato al Congreso (Video) | RPP Noticias https://t.co/UlUAyJDv6Y;13;151;100;RLA;16;2;0
Tue Feb 16 14:32:09 +0000 2021;517;https://t.co/emj9CqgALV;6;34;145;RLA;16;2;0
Tue Feb 16 06:01:20 +0000 2021;1771;LAMENTABLE DECLARACIÓN DE DE SOTO SOBRE SENDERO LUMINOSO: NO SON TERRUCOS.. SON “GUERRILLEROS”...! GRAVÍSIMA OFENSA A LOS MILES DE PERUANOS ASESINADOS POR DELINCUENTES TERRORISTAS..! https://t.co/U8ZkP9gw1d;45;142;489;RLA;16;2;0
Tue Feb 16 04:14:00 +0000 2021;1200;REALMENTE DESESPERADO DE SOTO..! REVISA CONTRATOS DE PERU RAIL... UNA INVERSIÓN PRIVADA DE MIL MILLONES DE DÓLARES ENTRE TRENES Y HOTELES, CON INVERSIÓN PERUANO BRITÁNICA, QUE HA GENERADO CIEN MIL EMPLEOS..! UN HOMBRE INTELIGENTE, PERO QUE NO HA CREADO UNA EMPRESA EN SU VIDA...!;36;249;291;RLA;16;2;0
Tue Feb 16 04:12:53 +0000 2021;60;@CelestCoalicion REALMENTE DESESPERADO DE SOTO..! REVISA CONTRATOS DE PERU RAIL... UNA INVERSIÓN PRIVADA DE MIL MILLONES DE DÓLARES ENTRE TRENES Y HOTELES, CON INVERSIÓN PERUANO BRITÁNICA, QUE HA GENERADO CIEN MIL EMPLEOS..! UN HOMBRE INTELIGENTE, PERO QUE NO HA CREADO UNA EMPRESA EN SU VIDA...!;1;13;10;RLA;16;2;1
Tue Feb 16 01:57:44 +0000 2021;6228;CONGRESO DE LA REPÚBLICA DEBE DENUNCIAR E INHABILITAR DE INMEDIATO A VIZCARRA...! FISCALÍA DEBE PEDIR PRISIÓN INMEDIATA PARA MITÓMANO VIZCARRA Y SUS AMIGOS VACUNADOS..! RENOVACIÓN POPULAR DENUNCIARÁ CONSTITUCIONALMENTE A FISCAL DE LA NACIÓN POR COMPLICIDAD CON VIZCARRA...!;146;651;1893;RLA;16;2;0
Tue Feb 16 01:02:02 +0000 2021;1836;120 AÑOS DE GLORIA...!! https://t.co/5BI7xN4O9b;141;327;256;RLA;16;2;0
Tue Feb 16 00:46:05 +0000 2021;1139;https://t.co/HY50SnmZHV;36;63;469;RLA;16;2;0
Mon Feb 15 23:10:17 +0000 2021;973;"Tomaremos medidas severas y expulsaremos de manera inmediata a los extranjeros que delinquen en nuestro país. No permitiremos que hayan más peruanos con miedo. Priorizaremos la seguridad de todos los peruanos.
#RenovaciónPopular
#RafaelPresidente2021
#OlaCeleste
#Elecciones2021 https://t.co/9T1oFUrJeq";13;65;301;RLA;15;2;0
